Ord.,lengthUrl,domainAge,anchorUrl,abnormalURL,requestUrl,domainRegisterAge,httpsToken,haveSubdomain,hasMD5,hasSHA1,hasYara,hasSHA256,hasDateTime,hasDomain,hasHostname,hasIPDst,hasIPSrc,Columna9,Columna10,Columna11,Columna12,Columna5,Columna6,Columna7,Columna8,Columna3,Columna4,Columna2,Columna1,result
18889,1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,-1,1,-1,1,-1,1,1,0,0
18890,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,0
18891,-1,0,-1,-1,-1,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,0,0
18892,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,0,0
18893,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,-1,1,0
18894,1,-1,1,-1,-1,1,0,-1,-1,1,-1,-1,1,1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,1,0,0
18895,1,1,-1,0,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0
18896,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,0
18897,-1,-1,-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,1,1,1,0,1
18898,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,-1,-1
18899,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,0,0
18900,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,1,0
18901,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,0,0,1,0,1,1,1,1,-1,1,0,0
18902,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,-1,1,1,1,1,0,0
18903,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,0
18904,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,1
18905,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,0,0,1,0,1,1,1,1,-1,1,0,0
18906,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,0,0
18907,-1,-1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,1,1
18908,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,1,1,0
18909,-1,1,-1,1,1,-1,0,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,-1,1
18910,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,-1,1,1,1,1,1,1
18911,-1,-1,1,1,-1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,1,1
18912,-1,-1,-1,1,-1,1,1,1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,1,1
18913,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,1
18914,-1,1,1,-1,1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,0,-1,-1,-1,1,1,1,1,1
18915,-1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
18916,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,0,-1
18917,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,-1,0
18918,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,-1,0
18919,-1,1,1,0,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,1,-1,1,0,1
18920,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,1,-1,1,1,0
18921,1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,0,1
18922,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1,0,0
18923,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
18924,1,-1,-1,0,-1,1,0,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,0,1,1,1,1,1,-1,-1,1,0,1
18925,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
18926,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,0
18927,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0
18928,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,0
18929,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1
18930,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,0
18931,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,0
18932,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,0,-1,1,1,1,1,-1,-1,1,1,1
18933,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,1,-1,1,1,-1,1,0,0,-1,1,1,-1,1,-1,1,1,-1,1
18934,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,0,0
18935,-1,1,-1,1,1,1,1,-1,0,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,0,1
18936,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,0,0
18937,1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,0,1
18938,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,1,0
18939,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1,-1,1
18940,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
18941,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,-1,1
18942,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
18943,-1,-1,1,0,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,0
18944,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,0,-1,1,1,1,1,-1,-1,1,0,-1
18945,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,0
18946,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,1,0,0
18947,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,-1,-1
18948,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,-1,0
18949,-1,-1,1,1,-1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,1,1
18950,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,-1,1,0
18951,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,1,-1,1,0,0,-1,0,1,-1,1,-1,-1,1,-1,1
18952,-1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,1,1,1
18953,-1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,-1,1,0,1
18954,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,0
18955,1,-1,1,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
18956,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1
18957,1,-1,1,1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,0
18958,1,-1,1,0,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,1,-1,1,1,0
18959,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,0
18960,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,-1,1,-1,0
18961,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,-1,0
18962,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
18963,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,1
18964,-1,-1,1,-1,-1,1,-1,-1,0,1,-1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,0,0
18965,-1,0,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,-1,1,1,1,0,0
18966,-1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,-1,1,1,1,1,0,0
18967,-1,1,1,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,1,0
18968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1
18969,-1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,1,-1
18970,-1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,0
18971,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,0
18972,1,-1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,0,0
18973,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,-1,1,1,0,0
18974,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,1
18975,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,0,1,1,1,1,1,-1,-1,1,1,1
18976,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,0,1,-1,1,1,-1,1,0,0
18977,-1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,0,0
18978,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,0,1,1,-1,-1,-1,1,-1,1,1,-1
18979,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,-1,1,1,1
18980,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,1,0,0
18981,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,0
18982,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,1,1,-1
18983,-1,-1,1,-1,-1,1,0,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,0,-1,1,1,-1,1,1,1,1,0,-1
18984,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,0,1
18985,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,-1,-1,-1,1,0,0
18986,-1,-1,-1,1,-1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,-1,-1,1,0,-1
18987,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,1
18988,-1,-1,1,1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,-1,1,1,0,0
18989,1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1,1,1,1,0
18990,1,1,-1,1,1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,1,1,1,1,1
18991,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,0,1,1,1,1,-1,1,0,1
18992,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,0
18993,1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,0
18994,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,1,-1,1,0,0
18995,-1,1,-1,1,1,1,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,1,1,1,1,-1,1,1,1,1
18996,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,0,1
18997,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,-1,1,0,0
18998,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,0,0
18999,-1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,-1,1,-1,1,1,1
19000,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,1,1,1,1,1,0,0
19001,-1,1,1,0,1,-1,-1,-1,0,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1
19002,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,1,0,1
19003,-1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,-1,0
19004,1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,0,0
19005,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,0
19006,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,0,1
19007,-1,1,1,1,1,1,0,-1,-1,1,-1,-1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,1,1,1,1
19008,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,-1,1
19009,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,1,1,0,1
19010,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,-1,1,1,1,1,0,0
19011,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,-1,0
19012,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,0
19013,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1,-1,1
19014,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,1
19015,-1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,0
19016,1,-1,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,1,-1,0
19017,-1,-1,1,-1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,-1,1,1,1,1,1,1,1,1
19018,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,-1,1,1,1
19019,-1,-1,-1,0,-1,1,-1,-1,0,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,0
19020,-1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,-1,-1,1,1,1,1,1,0
19021,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1
19022,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,0
19023,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0
19024,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0
19025,1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,-1,0,0
19026,1,-1,-1,0,-1,1,-1,-1,0,1,-1,-1,1,1,1,1,-1,1,-1,1,1,0,1,1,1,-1,-1,1,1,0
19027,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,0
19028,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0
19029,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
19030,-1,1,1,0,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,0
19031,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,0,0
19032,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1
19033,-1,-1,1,1,-1,-1,0,1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,-1,1
19034,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,1,1
19035,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,0
19036,-1,-1,1,1,-1,-1,0,-1,0,1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,1,-1,1,1,1
19037,1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,1,-1,0
19038,1,-1,1,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,0,0
19039,1,-1,-1,1,-1,1,0,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,0,-1,1,1,-1,1,-1,1,1,1,1
19040,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0
19041,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1,1,1,1
19042,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,0
19043,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1
19044,-1,-1,-1,1,-1,1,0,-1,0,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,-1,-1,1,1,1
19045,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,-1,1,-1,0
19046,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,-1,1,1,1,1,1,0
19047,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,0,0
19048,-1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,0,0
19049,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0,0
19050,-1,-1,1,1,-1,1,0,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,1
19051,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,0,1
19052,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1,-1,1,1,1
19053,1,0,-1,1,-1,1,0,-1,0,1,-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,-1
19054,1,-1,1,-1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,-1,0
19055,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,-1,1,1,1,1,0,0
19056,-1,-1,-1,0,-1,1,-1,-1,0,1,-1,-1,1,1,1,1,-1,-1,-1,0,1,0,1,-1,1,-1,1,1,1,0
19057,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,-1
19058,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0
19059,1,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,0,-1
19060,1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,0,1,-1,1,1,1,1,1,0
19061,-1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,-1,1,1,1
19062,-1,-1,1,1,-1,-1,0,1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,-1,1
19063,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,-1,1,-1,1
19064,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0
19065,1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0
19066,1,-1,1,0,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,0
19067,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,-1,1,1,1,1,1,1
19068,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
19069,-1,1,1,-1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,1,1,-1,1,0,1
19070,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,0
19071,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1
19072,-1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,1,1,1,-1,1,1,1
19073,-1,1,1,1,1,1,0,-1,1,1,-1,-1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,1,1,1
19074,-1,-1,1,1,-1,-1,0,1,0,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,1,1
19075,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,0,1
19076,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,1
19077,-1,-1,1,0,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,1,1,1
19078,-1,-1,1,-1,-1,1,-1,-1,0,1,-1,1,1,1,1,1,1,-1,-1,0,1,0,1,-1,1,1,-1,1,0,1
19079,1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,1,0
19080,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,0,0,-1,1,1,-1,1,-1,1,1,0,1
